2,Authentic Dalmatian Hinterland Tour,AB12,INCLUDES MEALS & ENTRANCE FEES,"Comfortable shoes and clothes, sunglasses, sunscreen, hat, water","Your tour starts with a coastal drive south past the seaside villages and the estuary town of Omis so you can enjoy the full beauty of the Dalmatian Coast. You'll take a tunnel road through the Biokovo massif into the Dalmatian hinterland driving alongside the Dinaric Mountain Range, seeing the hillside villages and the local rural lifestyle. Your destination is the very authentic town of Imotski, where you'll see the Red and Blue Lakes. The lakes resulted from irregular limestone where centuries of erosion and underground streams and caverns formed these karst sinkholes. The Red Lake, a subterranean lake, stands out with its iron oxide limestone cliff faces which encompass it. The Blue Lake has several viewpoints and a walkway down to it for keen swimmers.

The tour continues with a stroll to the 17th century Topana fort and town center which is built from limestone blocks making it absolutely unique. To take in the full flavour of the local ambience you can have lunch at a 300 year old mill converted into a family-run tavern a short distance away. Next to the tavern, there is the village bridge over the Vrljika stream with brown trout, ducks and weather permitting meals are served beside the stream under a willow tree. All the meals are homemade as are the brandies, wines, olive oil and the organically grown season vegetables are picked in front of you. One of the specialities is a traditional roast known as the Peka and you will see it being made. On the way back to Split you will take the A1 highway seeing the villages and forts dotted along the hillsides with ample photo opportunities."
2,Private Split & Trogir Tour,AB2,Meeting Point - Hotel Lobby  Admissions are additional 7€ pp,"Comfortable shoes and clothes, sunglasses, hat, sunscreen and water ","Immerse yourself in the history, heritage and culture of Croatia on your tour today visiting the UNESCO Island Town of Trogir and Split. Your tour of the two cities begins in the charming town of Trogir, where you can stroll along the seaside promenade and admire the Venetian and Renaissance monuments and buildings whilst learning about their history. On arrival in Split, you will join a walking tour of the iconic Diocletian’s Palace and the medieval Old Town. You will also have free time to shop for souvenirs or to sample traditional Dalmatian hospitality and cuisine in one of the local restaurants."
2,Private Krka & Sibenik Tour,AB3,Meeting Point - Hotel Lobby Admissions into NP Krka are additional 30€ p.p.,"Comfortable shoes and clothes, sunglasses, sunscreen, hat, water","Your tour starts with a visit to the beautiful Krka National Park. Your expert guide will fill you in on its history and make a stop in the small town of Skradin at the park’s entrance for a short tour. There you’ll hop on a boat to cruise up the river and into the park to walk the scenic trails. Admire the beautiful waterfalls and lakes and stroll along pathways winding through the lush flora to the stunning Skradinski Buk waterfall. You will then continue your tour to visit the Adriatic coast’s oldest city, Sibenik, discovering landmarks like the Prince’s Palace and the Cathedral of St. James, a spectacular gothic-renaissance basilica."
2,Mostar & Kravice Waterfalls Private Tour,AB4,Pick up: Hotel Lobby,"Passport, comfortable shoes and clothes, sunglasses, sunscreen and water ","Today you’ll take a day trip into Croatia’s nearest neighbour, Bosnia & Herzegovina, on this comprehensive tour highlighting its historic and natural landmarks.  An initial two-hour road transfer will see you leave the Dalmatian coast behind and journey to the famed Bosnian city of Mostar. Mostar has lived under both Christian and Ottoman rule, resulting in a blend of culture and architectural styles which is unique to the region. Here you’ll see the old Turkish Bazaar, the Koski Mehmed Pasha Mosque, and walk across the iconic Stari Most bridge. Continue to the picturesque town of Pocitelj, around 30 minutes away, to enjoy more historic sights and gorgeous rural scenery en route. Your final stop of the day will be at nearby Kravice Waterfall, a dramatic tufa cascade on the Trebizat River. From Kravice it’s a drive of around 1hr45 m back to Split, arriving late afternoon. 
"
2,Private Mostar & Medjugorje Tour,AB5,Additional 40€ for a walking tour of Mostar with a licensed guide / Lunch an additional 35 euros pp.,"Passport, comfortable shoes and clothes, sunglasses, hat, sunscreen and water ","Today you’ll take a day trip into Croatia’s nearest neighbour, Bosnia & Herzegovina. An initial two-hour road transfer will see you leave the Dalmatian coast behind and journey to the famed Bosnian city of Mostar.  Mostar has lived under both Christian and Ottoman rule, resulting in a blend of culture and architectural styles which is unique to the region. Your guide will lead you through the labyrinthine cobbled streets, taking in picturesque churches and mosques, and perhaps stopping to sample Turkish coffee or kebabs. The highlight of your visit will be a walk across the 16th century Stari Most bridge - an icon of the city. 
Continue to Medjugorje, around 30 minutes away, a small town which was made famous in 1981 when six local children claimed to see repeated apparitions of the Virgin Mary. Medjugorje has since become a centre of Catholic pilgrimage, and here you’ll pay visits to the Church of St James, outdoor Stations of the Cross, and the ‘Apparition Hill’ itself. From here it’s a transfer of around 1hr45m back to Split, arriving late afternoon. 
"
2,Sibenik and Drnis prosciutto Private Tour,AB6,INCLUDES MEALS & ENTRANCE FEES,"Comfortable shoes and clothes, sunglasses, hat, sunscreen and water ","An hour's drive from Split is the beautiful Dalmatian seaside town of Sibenik, with its magnificent medieval heart and gleaming white limestone against the placid waters of the bay. Its picturesque seaside promenade, stone paved squares, side streets, hill top fortresses, restaurants, cafes are built up to the Cathedral of St. James, a UNESCO World Heritage Site. Over the centuries it's been the home to acclaimed inventors, scientists, actors and sportspeople and the relaxed Mediterranean atmosphere adds to its overall charm."
2,"Private Tour of Klis, Solin and Trogir",AB7,Admissions included,"Comfortable shoes and clothes, sunglasses, hat, sunscreen and water ","Your day starts with a drive up the hill to Klis Fortress, which dates back to the 3rd century. The views from Klis span over the Split peninsula, coastline and nearby islands. A short drive to Splitis neighbouring satellite town of Solin to visit the ancient Roman ruins of Salona. Salona dates back to the 2nd century BC and had all the infrastructure of all other Roman towns and reached its peak in the 3rd and 4th centuries AD due to the fact it was the birth place of the Emperor Diocletian. The tour continues with a coastal drive to the UNESCO island town of Trogir where youill walk the streets and squares, seeing all the old and contemporary sights and have time to take in the atmosphere at one of the many street side cafes. Return to Split."
2,Private Roman of Salona - Trogir & Split Tour,AB8,Admissions into Salona & Split are additional 17€ p.p.,"Comfortable shoes and clothes, sunglasses, hat, sunscreen and water ","Step back into ancient times on your tour of Salona, Trogir and Split, where you will be instantly transported to another world. Your history lesson begins with a visit to the Roman ruins of Salona, the town dates back to the 2nd century BC and has the traditional infrastructure of a Roman town. Salona reached its peak in the 3rd and 4th centuries AD due to the fact it was the birthplace of Emperor Diocletian. You will then continue to the town of Trogir where you can walk the ancient stone streets and explore the elegant squares. Split’s impressive Diocletian’s Palace and its medieval Old Town provide the perfect place to round off your historic tour."
2,Private NP Krka Tour,AB9,Admissions into NP Krka are additional 30€ p.p.,"Comfortable shoes and clothes, sunglasses, hat, sunscreen and water ","The day starts with a scenic drive to the Krka National Park, walking the wooden paths over the streams, seeing the water powered old limestone grinding mills, Fulling mill and acclaimed waterfalls. You'll leave the park with a river boat ride downstream to the picturesque riverside village of Skradin."
2,Group white water rafting,ADS1,Return transfer included       01.04. - 26.08. departure at 9:00 / 27.08 on- departure at 10:00                                     Meeting Point - Hotel Lobby Lunch is excluded Min 2 pax - Max 60 pax,"

Swimming suit, towel, clothes to change after the tour, water
",Experience an instant adrenaline rush on this thrilling white water rafting tour. This half-day excursion combines exciting white water splashing with the spectacular scenery of the Cetina River Canyon. Aboard a three-person raft you can paddle the crystal green waters of the tranquil areas of the Cetina River and navigate the faster-paced rapids. En route to the Karst Gorge you can enjoy the breathtaking natural beauty of the riverbanks and surrounding landscapes with a soundtrack of rushing water.
2,Group canyoning on Cetina river,ADS2,Return transfer included / 15.05.-26.08. departure at 9:00; 27.08.-end of the season - departure at 10:00,,"Enjoy an adrenaline super-charged experience on the Canyoning on Cetina River Tour. The combined water and rock activity allows you to explore the magnificent Cetina canyons in a unique way, using a variety of techniques that include abseiling, climbing, jumping, scrambling and swimming. Trek through the beautiful gorges and giant rock pools and fully immerse your self in nature and fresh water. Listen out for the magnified sound of the rushing river as you traverse the rapids, subterranean tunnels and waterfalls. Registered and certified equipment is provided for your safety and full enjoyment. "
2,Small Group Inland Cycling Tour ,ADS3,"15.01. - 30.04. departure at 10:00;
01.05. - 30.09. departure at 16.30
01.10. - 18.12.2020. departure at 10:00",,"Venture off the beaten track and discover hidden gems on the half-day Dalmatian Inland Biking tour. Take to the trails, back country single tracks and the roads least travelled to experience an alternative sightseeing opportunity. Biking along the inland Cetina region offers access to the charming secluded villages, ancient stone houses and lush fields that other types of tours cannot easily reach. Journey through the hinterland, admiring the stunning natural scenery en route to your tasty optional BBQ lunch. Expect the atmosphere to be peaceful and the views absolutely magnificent."
2,Split Small Group Cycle Tour,ADS4,"Morning and afternoon, depending on the season",,"Discover Split and Marjan Hill from the back of a bike on this small group tour led by our local guide. Choose between a morning or late afternoon tour to avoid the midday heat, then cycle with a guide through the city center and the Veli Varos enclave, past the beaches and around Marjan Hill to see the hermitage caves. "
2,Private Rafting Tour,ADS5,net prices,,"Experience an instant adrenaline rush on the thrilling Split Private Rafting Tour. The half-day excursion combines exciting white water splashing with spectacular scenery sightseeing in the Cetina River canyon. Aboard a three-person raft you can paddle the crystal green waters of the tranquil areas of the Cetina River and navigate the faster-paced rapids. En route to the Karst gorge, observe the breathtaking natural beauty of the riverbanks and surrounding landscapes with a soundtrack of rushing water. BBQ lunch on the banks of the river is optional. All equipment is registered and certified."
2,Krka Waterfalls and Sibenik Small Group Tour from Split,DT1,"Includes the park entrance fee, wine tasting, tour guide, transportation in a high-quality vehicle, fuel, all road taxes, water on board.
The price excludes lunch which can be organized for additional 80HRK ? 12 euro per person.","Comfortable shoes and clothes, sunglasses, hat, sunscreen and water ","Discover one of Croatia's most spectacular national parks, the beautiful Krka National Park. Meander through the majestic forest as you admire the array of trout and other fish species in crystal clear river and marvel at an array of breathtaking waterfalls. Enjoy a peaceful boat ride along the Krka River to the riverside town of Skradin. Your final stop will be Sibenik, one of the oldest towns on the Croatian coast and home to the UNESCO listed St James Church and wonderfully preserved medieval cobbled streets. As you make our way back to Split, our local guide will drive along the scenic coastal road pointing out islands such as Hvar, Brac and Solta glistening in the distance. "
2,Krka National Park & Sibenik Tour with Wine & Olive Oil Tasting,DT2,,"Comfortable shoes and clothes, sunglasses, hat, sunscreen and water ","Discover one of Croatia's most spectacular national parks, the beautiful Krka National Park. Meander through the majestic forest as you admire the array of trout and other fish species in crystal clear river and marvel at an array of breathtaking waterfalls. Enjoy a peaceful boat ride along the Krka River to the riverside town of Skradin. After a guided walk through this charming town, its time to sample some local Croatian fare. Visit a small wine growing village where you will get to sample a selection of locally produced wines, cheeses and homemade olive oils. For lunch, you will visit a small family run restaurant and enjoy a delicious traditional Croatian meal. Your final stop will be Sibenik, one of the oldest towns on the Croatian coast and home to the UNESCO listed St James Church and wonderfully preserved medieval cobbled streets. As you make our way back to Split, our local guide will drive along the scenic coastal road pointing out islands such as Hvar, Brac and Solta glistening in the distance. "
2,Private Split Morning Food & Cultural Tour,ES1,Meeting Point - Hotel Lobby (only for central hotels)  Price includes budget for food,"Comfortable shoes, sunglasses, hat, sunscreen ","This 3 hour food and history tour is led by a local gourmet guide and you will visit some of the most delicious gastronomic spots in Split. You can sample some of the city best eats whilst exploring the 1,700-year-old Diocletian Palace. You will begin with a visit to the Green Market, learning about the various foods on offer, followed by a traditional konoba restaurant renowned for its local culinary specialities like fresh seafood and handmade pasta. You will taste traditional soparnik (peasant pie) at a small shop and then head to Split oldest pastry shop to sample fantastic gelato and traditional pastries."
2,Split Morning Food & Cultural Tour,ES2,Meeting Point - SE Tower of Diocletians Palace.  Price includes budget for food. Max Group Size 12,"Comfortable shoes, sunglasses, hat, sunscreen ","This 3 hour food and history tour is led by a local gourmet guide and you will visit some of the most delicious gastronomic spots in Split. You can sample some of the city best eats whilst exploring the 1,700-year-old Diocletian Palace. You will begin with a visit to the Green Market, learning about the various foods on offer, followed by a traditional konoba restaurant renowned for its local culinary specialities like fresh seafood and handmade pasta. You will taste traditional soparnik (peasant pie) at a small shop and then head to Split oldest pastry shop to sample fantastic gelato and traditional pastries."
2,Private Split Afternoon Food & Cultural Tour,ES3,Meeting Point - Hotel Lobby (only for central hotels)  Price includes budget for food,"Comfortable shoes, sunglasses, hat, sunscreen ","This 3 hour food and history tour is led by a local gourmet guide and you will visit some of the most delicious gastronomic spots in Split. You can sample some of the city best eats whilst exploring the 1,700-year-old Diocletian Palace. You will begin with a visit to the Green Market, learning about the various foods on offer, followed by a traditional konoba restaurant renowned for its local culinary specialities like fresh seafood and handmade pasta. You will taste traditional soparnik (peasant pie) at a small shop and then head to Split oldest pastry shop to sample fantastic gelato and traditional pastries."
2,Split Afternoon Food & Cultural Tour,ES4,Meeting Point - SE Tower of Diocletians Palace.  Price includes budget for food. Max Group Size 12,"Comfortable shoes, sunglasses, hat, sunscreen ","This 3 hour food and history tour is led by a local gourmet guide and you will visit some of the most delicious gastronomic spots in Split. You can sample some of the city best eats whilst exploring the 1,700-year-old Diocletian Palace. You will begin with a visit to the Green Market, learning about the various foods on offer, followed by a traditional konoba restaurant renowned for its local culinary specialities like fresh seafood and handmade pasta. You will taste traditional soparnik (peasant pie) at a small shop and then head to Split oldest pastry shop to sample fantastic gelato and traditional pastries."
2,Split Evening Food & Cultural Tour,ES5,Meeting Point - SE Tower of Diocletians Palace.  Price includes budget for food. Max Group Size 12,Comfortable shoes,"This 3 hour food and history tour is led by a local gourmet guide and you will visit some of the most delicious gastronomic spots in Split. You can sample some of the city best eats whilst exploring the 1,700-year-old Diocletian Palace. You will begin with a visit to the Green Market, learning about the various foods on offer, followed by a traditional konoba restaurant renowned for its local culinary specialities like fresh seafood and handmade pasta. You will taste traditional soparnik (peasant pie) at a small shop and then head to Split oldest pastry shop to sample fantastic gelato and traditional pastries."
2,Private Historical & Gastro Tour Evening,ES6,Meeting Point - Hotel Lobby (only for central hotels)  Price includes budget for food,Comfortable shoes,"Join an expert local guide for this fascinating tour of Split’s food scene and medieval history. You’ll have the opportunity to sample a wide range of foods as you stroll the ancient streets of the 4th-century Diocletian’s Palace. This excursion will take you to hidden treasures, both historical and culinary, that most visitors miss. Sample everything from handmade pasta paired with local wines to specialities like soparnik pie. You will end your tour with a delectable traditional Dalmatian sweet treat made using a centuries-old secret recipe."
2,Private Wine Tasting & History tour,ES7,Meeting Point - Hotel Lobby (only for central hotels)  Price includes budget for food,Comfortable shoes,"Immerse yourself in Split’s fascinating medieval history and the region’s fabulous wines on this two-hour tour. It’s a must for wine enthusiasts who want to discover the stories behind the ancient sights in the historic centre, including the 4th-century Diocletian’s Palace. You’ll be guided by a wine expert to taste four different wines produced in Dalmatia at one of Split’s most popular restaurants. Savour the flavours as your guide points out the various notes, aromas, tastes and appearances that make them each unique. In between sipping, you’ll get to enjoy typical Dalmatian gastronomic delights."
2,Semi Private Game of Thrones Tour in Split with lunch,GOT1,,,"Learn all about your favourite TV show and the history of Split, on the Game of Thrones Tour. Our half-day excursion visits three Croatian destinations that featured in the epic fantasy drama. Visit the UNESCO World Heritage Site of Diocletian's Palace to see where Daenerys kept her pet dragons. Explore the ancient Kiis fortress as your guide provides insights on the TV show, and you imagine yourself transported to the city of Meereen. The Zrnovnica quarry is home to a 600 year old mill,and also the location of the local tavern where the cast enjoyed many traditional Dalmatian meals"
2,Group Speed boat trip (Blue Cave & Hvar),PS1,"Price includes entrance to the blue cave, water on board, snorkelling gear.  Boat meeting point in Split Old Town - Matejuska pier, Trumbiceva obala 1. Max group size is 12
","Swimming suit, towel, clothes to change after the tour, water, sunglasses, sunscreen, hat","Escape to the Blue Cave and the islands of Hvar and Vis on your full-day tour. Bisevo Island is our first destination where you will visit the stunning Blue Cave and observe the natural phenomenon of the azure glow that lights up the entire interior. En route to the picturesque fisherman’s village of Komiza on Vis Island, we will explore Monk Seal Cave. Swim and snorkel in a secret bay before hitting the cosmopolitan hot spots in Hvar Town. Enjoy free time for sightseeing, shopping or watching the world go by on this beautiful island."
2,Private speed boat trip ( Blue Cave & Hvar),PS2,"Price includes entrance to the blue cave, water on board, snorkelling gear.  Boat meeting point in Split Old Town - Matejuska pier, Trumbiceva obala 1
","Swimming suit, towel, clothes to change after the tour, water, sunglasses, sunscreen, hat","At the arranged meeting point and desired time, you will start your full-day boat trip to the most beautiful places on the Adriatic. With a private boat and skipper enjoy the boat ride with your family or friends and admire the breathtaking scenery of Split`s neighbouring islands. Bisevo Island is our first destination where you will visit the stunning Blue Cave and observe the natural phenomenon of the azure glow that lights up the entire interior. En route to the picturesque fisherman’s village of Komiza on Vis Island, we will explore Monk Seal Cave. Swim and snorkel in a secret bay before hitting the cosmopolitan hot spots in Hvar Town. Enjoy free time for sightseeing, shopping or watching the world go by on this beautiful island. After this beautiful and relaxing day take in the last views of the Adriatic and its islands while returning to Split. If you have special wishes your private skipper will adjust the itinerary to your special needs and interests."
2,Group Krka & Sibenik Tour,PS3,"Group coach tour, price includes entrance tickets",,"Connect with nature in spectacular surroundings on the Krka Waterfalls and Sibenik Group Tour. Our fun full-day excursion departs from the city of Split and visits the magnificent Krka National Park. Join the guided tour around the natural beauty spot and explore the restored stone houses, watermills, exhibits and workshops. The network of forest pathways, trails and wooden bridges will lead you to the discovery of diverse flora and fauna. Marvel at the size of the majestic Stradinski buk that traverses 49 kms downstream, and Roski slap in the Krka River canyon."
2,Private Plitvice Lakes Tour ,PS3,Price includes entrance tickets    Pick up: Hotel Lobby               Drive time- 4 hrs each way,"Comfortable closed walking shoes, sportswear, sunglasses, sunscreen, hat, snacks, water","This full-day tour visits the beautiful Plitvice Lakes National Park which is a UNESCO World Heritage site. The park is situated in the mountainous region of Lika, and is home to 16 lakes that are interconnected via cascading waterfalls. You’ll be mesmerised by falls like Veliki Prstavac, Mali Prstavac and the “Great Waterfall,” along with countless other smaller cascades. The park is famous for the surreal hues of the lakes which range in colour from aquamarine to brilliant emerald. You will explore the park by walking along the wooden bridges and paths that run throughout the park."
2,Sea kayaking and snorkelling in Brela,SPL,Return transfer included / 15.05.-26.08. departure at 9:00; 27.08.-end of the season - departure at 10:00,,"Plunge into the crystal clear azure waters and enjoy a Sea Kayaking and Snorkelling experience. Our combo tour visits the beautiful bay of Jakirusa, where the beach is sandy and the waters are welcoming. Hop on a kayak and paddle your way along the rocky coastline to the deserted shores of neighbouring Vrulja bay. Observe the majestic Biokovo mountains, the untouched natural beauty spots, and the underwater source of Brela's drinking water. Snorkel and swim in the tranquil sea and relax on the beach. Lunch in a traditional local restaurant is optional."
2,Mostar & Kravice Waterfalls Tour,PS4,Group coach tour,,"Join the Mostar and Herzegovina Highlights Group Tour and enjoy a full-day excursion visiting the iconic, historic and natural landmarks in Bosnia and Herzegovina. Our journey begins as will leave the Dalmatian coastline behind en route for the magnificent city of Mostar. Visit the old Turkish Bazaar and the Koski Mehmed Pasha Mosque, and take a walk along the famous Stari Most. In the picturesque town of Pocitelj, admire the historic sites and surrounding stunning countryside. Kravice Waterfalls is our final fabulous destination."
2,Cetina River Tubing Group Tour,AD6,,,"Today you are off to explore the beautiful Cetina River Canyon on this fun river tubing group tour. This is a great and unusual way to enjoy the unique atmosphere of the Dalmatian hinterland. This family friendly activity is the perfect way to enjoy the day floating down the river with a mixture of small rapids and beautiful crystal clear stretches of water, ideal for taking a quick dip before continuing down the river. This is definitely a favorite of ours!"
2,Private ziplining in Omis,ZO1,Price includes return transfer from Split (private minivan)  Meeting Point - Hotel Lobby,"Comfortable or sport shoes and clothes, sunglasses, carry a backpack with sunscreen and 1L of water","Dare yourself to experience a thrilling adrenaline rush like no other, on this zipline experience. View the stunning canyon of the Cetina River from the spectacular vantage point of the zipline that hangs 150 metres above. Once you strap on your safety helmet, buckle up your harness and are good to go,you can reach the high speed of 65 km per hour as you make your descent over the breathtaking landscape and river scenery."
2,Split to Dubrovnik Private Transfer with Guided Tour of Mostar,,"Private transfer stopping in Mostar for 2 hours, with a licenced guided tour for 1 hour included.",,
2,Split to Dubrovnik Private Transfer with Oyster Harvesting,,Includes a private driver and a 2h stop at Bota Sare for fresh oyster harvesting on their pontoon or boat. ,,
2,Split to Dubrovnik Private Transfer with Oyster Harvesting & Wine,,Includes a private driver and a 2h stop at Bota Sare for fresh oyster harvesting from the pontoon. Followed by 1h wine tasting at Rizman Winery.,,
2,Split to Opatija Private Transfer with a Stop at Plitvice Lakes,,Includes a 4 hour stop and free time to explore lakes at leisure. Including tickets,,
2,Split to Plitvice Lakes Private Transfer with a Stop at Krka NP,,Includes tickets to Krka NP and 2.5hrs of free time,,
2,Split to Plitvice Lakes Private Transfer with a Stop at Plitvice Lakes,,Private Split to Plitvice Lakes transfer with a stop for clients to walk around Krka. Price includes entrance tickets.,,
2,Split to Plitvice Lakes Private Transfer with a Stop at Zadar,,"Private Split to Plitvice Lakes transfer with a stop in Zadar for clients to visit the sea organ and Old Town on their own.

",,
2,Split to Plitvice Lakes Private Transfer with a Stop in Zadar,,Includes free time for clients to see the Sea organ and Old Town,,
2,Split to Plitvice Lakes Private Transfer with Lunch at Bibich Winery,,The prices include a private driver and lunch at Bibich of 136 € per person which is included in the quoted price,,
2,Split to Sibenik Private Transfer with Krka NP Private Tour,,"Price includes transfer Split to Sibenik (or vice versa) with a stop in NP Krka (up until 8h waiting), with a licenced guide in the park & entry tickets.",,
2,Split to Zadar Private Transfer with Krka NP Private Tour,,"Price includes transfer Split to Zadar (or vice versa) with a stop in NP Krka (up until 8h waiting), with a licenced guide in the park & entry tickets.",,
2,Split to Zagreb Group Transfer with a Tour of Plitvice Lakes,,"This is a coach trip for up to 49 pax. Stopping at Plitvice for a tour on route, entrance included",,
2,Split to Zagreb Group Transfer with a Tour of Plitvice Lakes & Rastoke,,"This is a coach trip for up to 49 pax. Stopping at Plitvice for a tour on route, entrance included",,
2,Split to Zagreb Private Transfer with a Stop at Plitvice Lakes,,Includes a 4 hour stop and free time to explore lakes at leisure. Including NP tickets,,
2,Split to Zagreb Private Transfer with a Stop at Plitvice Lakes,,"Private transfer from Split to Zagreb with a 4 hour stop at Plitvice Lakes. Price includes tickets.

",,
2,Split to Zagreb Private Transfer with Plitvice Lakes Guided Tour,,Includes a 3 hour guided tour with a local guide,,
2,Split to Zagreb Private Transfer with Plitvice Lakes Guided Tour,,"Price includes the transfer & guide, tickets are extra cost",,
5,Private Zagreb City Tour,AN1,Group - 1 - 35 pax   Meet - Hotel Lobby," Comfortable shoes and clothes, hat, water","Today you’ll meet a local guide for a comprehensive tour of the Croatian capital. Zagreb originated from two medieval settlements - Kaptol and Gradec - which now form the bulk of the historic Upper Town. Zagreb’s Lower Town is the more modern and busier side of the city, now thought to be its center. Take in the most significant sights of the capital, which include Zagreb Cathedral, Dolac farmer’s market, the Houses of Parliament, St. Mark’s Church and nearby Stone Gates, Zrinjevac Park, and of course Ban Jelacic Square, a bustling piazza which marks the heart of the city. 
"
5,Zagreb City Tour with Dolac Market cheese tasting,AN2,2 pax / each additional pax is 7 €  Meet Point- Hotel Lobby," Comfortable shoes and clothes, hat, water","Today you will visit Zagreb, Croatia's capital and largest city. You will take a stroll with our experienced Zagreb born and raised guide who will show you Zagreb's landmarks and explain its history and traditions. During the tour, you will walk across the main square (Ban Jelacic), see the Zagreb cathedral, visit the Dolac Market, walk through the stone gate of the Upper Town, admire the parliament and government buildings and visit Lotrscak Tower. In the middle of the tour, we will have a short break at the Dolac Market to taste some delicious Croatian cheese! "
5,Private Zagreb City and Strukli tour,AN3,Meet Point- Hotel Lobby Includes Strukli Tasting & dink at La Struk. Not avalible in the afternoon or public holidays as the market is closed.," Comfortable shoes and clothes, hat, water","Today you’ll meet a local guide for a comprehensive tour of the Croatian capital. Zagreb originated from two medieval settlements - Kaptol and Gradec - which now form the bulk of the historic Upper Town. Zagreb’s Lower Town is the more modern and busier side of the city, now thought to be its center. Take in the most significant sights of the capital, which include Zagreb Cathedral, Dolac farmer’s market, the Houses of Parliament, St. Mark’s Church and nearby Stone Gates, Zrinjevac Park, and of course Ban Jelacic Square, a bustling piazza which marks the heart of the city. During the tour you will break at “La Struk” to sample Croatia’s most well-known delicacy, Strukli.
"
5,Highlights of Slovenia ,AN4,"Meet Point- Hotel Lobby
Every additional pax is 35E"," Passport, comfortable shoes and clothes, sunglasses, hat, sunscreen and water ","Slovenia's pristine capital Ljubljana and picture-perfect Lake Bled are only a short day trip from Zagreb and an opportunity not to be missed. Our expert local guide will meet you at your hotel in Zagreb and drive you in an air-conditioned private vehicle to Slovenia. Your first stop is the beautiful emerald green Lake Bled, which is perfectly situated at the foothills of the imposing Julian Alps. Enjoy an electric boat ride across the lake and take in the wonderful surroundings. You will get some free time to explore the lake before setting off to Ljubljana, en route you will stop for lunch (excluded) in one of the many perfectly preserved Slovenian towns. When you arrive in Ljublijana, your guide will take you on a walking tour around this historic city. You will stop for coffee and your guide will explain more about the cities history and culture. You will then drive back to Zagreb in the late afternoon."
5,Highlights of Slovenia with Lunch ,AN5,"Meet Point- Hotel Lobby
Every additional pax is 70E"," Passport, comfortable shoes and clothes, sunglasses, hat, sunscreen and water ","Slovenia's pristine capital Ljubljana and picture-perfect Lake Bled are only a short day trip from Zagreb and an opportunity not to be missed. Our expert local guide will meet you at your hotel in Zagreb and drive you in an air-conditioned private vehicle to Slovenia. Your first stop is the beautiful emerald green Lake Bled, which is perfectly situated at the foothills of the imposing Julian Alps. Enjoy an electric boat ride across the lake and take in the wonderful surroundings. You will get some free time to explore the lake before setting off to Ljubljana, en route you will stop for lunch (excluded) in one of the many perfectly preserved Slovenian towns. When you arrive in Ljublijana, your guide will take you on a walking tour around this historic city. You will stop for coffee and your guide will explain more about the cities history and culture. You will then drive back to Zagreb in the late afternoon."
5,Zagreb to Ljubljana Private Transfer with a Stop at Postojna Caves,,,,
5,Zagreb to Plitvice Private Transfer with a Stop at Rastoke,,,,
5,Zagreb to Rovinj Private Transfer with a Stop at Fuzine Lake,,,,
5,Zagreb to Rovinj Private Transfer with a Stop at Opatija,,,,
5,Zagreb to Sibenik with stop in Plitvice Lakes,,Entrance fee included,,
5,Zagreb to Split Group Transfer with a Stop at Plitvice Lakes,,"This is a coach trip for up to 49 pax. Stopping at Plitvice for a tour on route, entrance included",,
5,Zagreb to Split Private Transfer with a Stop at Plitvice Lakes,,Includes a 4 hour stop and free time to explore lakes at leisure. Including NP tickets,,
5,Zagreb to Split Private Transfer with Plitvice Lakes Guided Tour,,Includes a 3 hour guided tour with a local guide and tikets,,
5,Zagreb to Split Private Transfer with Plitvice Lakes Guided Tour,,"Price includes the transfer & guide, tickets are extra cost",,
5,Zagreb to Zadar with a stop at Plitvice Lakes,,Entrance fee included,,
